item_num,ele1,description,fabrication_id,item_size,inventory_type,season,season_yr,prod_line,sbu_id,ats,avail_date,warehouse_id,inv_status,cc_sort,company,item_image,item_description_long,commodity,commodity_description,item_num_display,wholesale,msrp,landed_cost,compute_0025,latest_receipt_date,body_number,image_file_path,ele2,ele3,ele4,ele5,item_class,collection_group_code,description
CHVRNPLMTRS,001,BLACK,,106  ,S,S ,2024,ROSS,CDL,0,01/27/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CHVRNPLMTRS.JPG,CHEVRON PALM TREES 72X72 SHOWER CURTAIN,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CHVRNPLMTRS-001-106,0,0,1.75,A,,VRNP,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,COR       ,CORE
CK,400,BLUE,,106  ,S,S ,2020,TJX ,CDL,1200,04/17/2020,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CK.JPG,CHRYSANTHEMUM SKETCH  BLUE SC,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CK-400-106,0,0,4.07,A,,,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,,
CKATOO,960,MULTI,,071  ,S,S ,2020,ATH ,CDL,800,04/27/2020,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CKATOO.JPG,COCKATOO,TOY,TOY,CKATOO-960-071,0,0,3.85,A,6/25/2020 00:00:00,ATOO,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,071, , , ,FG  ,TDY       ,TINY DREAMERS
CLARA,700,YELLOW,,106  ,S,F ,2022,ATH ,CDL,0,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLARA.JPG,CLARA SHOWER CURTAIN,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CLARA-700-106,0,0,7.82453,A,1/3/2023 00:00:00,ARA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,CLOSEOUT  ,CLOSEOUT
CLARA,700,YELLOW,,106  ,S,F ,2022,ATH ,CDL,32,12/30/2023,AZ ,ETA,2,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLARA.JPG,CLARA SHOWER CURTAIN,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CLARA-700-106,0,0,7.82453,A,1/3/2023 00:00:00,ARA,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,CLOSEOUT  ,CLOSEOUT
CLAYTON,020,GREY,,212  ,S,S ,2024,TJX ,CDL,1200,03/14/2024,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLAYTON.JPG,CLAYTON 3PK YARN DYE 18X28 KT,KITCHEN,KITCHEN TOWELS,CLAYTON-020-212,0,0,2.3,A,,AYTO,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,212, , , ,FG  ,COR       ,CORE
CLAYTON,100,WHITE,,212  ,S,S ,2024,TJX ,CDL,1200,03/14/2024,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLAYTON.JPG,CLAYTON 3PK YARN DYE 18X28 KT,KITCHEN,KITCHEN TOWELS,CLAYTON-100-212,0,0,2.3,A,,AYTO,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,212, , , ,FG  ,COR       ,CORE
CLAYTON,240,TAUPE,,212  ,S,S ,2024,TJX ,CDL,1200,03/14/2024,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLAYTON.JPG,CLAYTON 3PK YARN DYE 18X28 KT,KITCHEN,KITCHEN TOWELS,CLAYTON-240-212,0,0,2.3,A,,AYTO,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,212, , , ,FG  ,COR       ,CORE
CLAYTON,240,TAUPE,,212  ,S,S ,2024,TJX ,CDL,1200,03/14/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLAYTON.JPG,CLAYTON 3PK YARN DYE 18X28 KT,KITCHEN,KITCHEN TOWELS,CLAYTON-240-212,0,0,2.3,A,,AYTO,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,212, , , ,FG  ,COR       ,CORE
CLAYTON,302,SAGE,,212  ,S,S ,2024,TJX ,CDL,1200,03/14/2024,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLAYTON.JPG,CLAYTON 3PK YARN DYE 18X28 KT,KITCHEN,KITCHEN TOWELS,CLAYTON-302-212,0,0,2.3,A,,AYTO,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,212, , , ,FG  ,COR       ,CORE
CLAYTON,341,OLIVE,,212  ,S,S ,2024,TJX ,CDL,1200,03/14/2024,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLAYTON.JPG,CLAYTON 3PK YARN DYE 18X28 KT,KITCHEN,KITCHEN TOWELS,CLAYTON-341-212,0,0,2.3,A,,AYTO,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,212, , , ,FG  ,COR       ,CORE
CLAYTON,341,OLIVE,,212  ,S,S ,2024,TJX ,CDL,1200,03/14/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLAYTON.JPG,CLAYTON 3PK YARN DYE 18X28 KT,KITCHEN,KITCHEN TOWELS,CLAYTON-341-212,0,0,2.3,A,,AYTO,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,212, , , ,FG  ,COR       ,CORE
CLAYTON,400,BLUE,,212  ,S,S ,2024,TJX ,CDL,1200,03/14/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLAYTON.JPG,CLAYTON 3PK YARN DYE 18X28 KT,KITCHEN,KITCHEN TOWELS,CLAYTON-400-212,0,0,2.3,A,,AYTO,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,212, , , ,FG  ,COR       ,CORE
CLAYTON,400,BLUE,,212  ,S,S ,2024,TJX ,CDL,1200,03/14/2024,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLAYTON.JPG,CLAYTON 3PK YARN DYE 18X28 KT,KITCHEN,KITCHEN TOWELS,CLAYTON-400-212,0,0,2.3,A,,AYTO,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,212, , , ,FG  ,COR       ,CORE
CLAYTON,421,DEMIN,,212  ,S,S ,2024,TJX ,CDL,1200,03/14/2024,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLAYTON.JPG,CLAYTON 3PK YARN DYE 18X28 KT,KITCHEN,KITCHEN TOWELS,CLAYTON-421-212,0,0,2.3,A,,AYTO,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,212, , , ,FG  ,COR       ,CORE
CLBTSP,400,BLUE,,108  ,S,F ,2021,ATH ,CDL,894,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLBTSP.JPG,COLLABORATOR STRIPED BATH TOWEL,BATHTOWEL,BATH TOWELS,CLBTSP-400-108,0,0,4.36967,A,5/18/2022 00:00:00,BTSP,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,108, , , ,FG  ,CLOSEOUT  ,CLOSEOUT
CLBTSP,400,BLUE,,108  ,S,F ,2021,ATH ,CDL,1398,05/05/2022,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLBTSP.JPG,COLLABORATOR STRIPED BATH TOWEL,BATHTOWEL,BATH TOWELS,CLBTSP-400-108,0,0,4.36967,A,5/18/2022 00:00:00,BTSP,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,108, , , ,FG  ,CLOSEOUT  ,CLOSEOUT
CLBTSP,400,BLUE,,109  ,S,F ,2021,ATH ,CDL,1596,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLBTSP.JPG,COLLABORATOR STRIPED HAND TOWEL,HAND,HAND TOWEL,CLBTSP-400-109,0,0,1.33877,A,5/18/2022 00:00:00,BTSP,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,109, , , ,FG  ,CLOSEOUT  ,CLOSEOUT
CLBTSP,400,BLUE,,109  ,S,F ,2021,ATH ,CDL,1398,05/05/2022,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLBTSP.JPG,COLLABORATOR STRIPED HAND TOWEL,HAND,HAND TOWEL,CLBTSP-400-109,0,0,1.33877,A,5/18/2022 00:00:00,BTSP,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,109, , , ,FG  ,CLOSEOUT  ,CLOSEOUT
CLBTSP,400,BLUE,,110  ,S,F ,2021,ATH ,CDL,3786,05/05/2022,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLBTSP.JPG,COLLABORATOR STRIPED FINGER TIP TOWEL,FINGER TIP,FINGER TIP TOWELS,CLBTSP-400-110,0,0,0.67,A,5/18/2022 00:00:00,BTSP,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,110, , , ,FG  ,CLOSEOUT  ,CLOSEOUT
CLEOGRDN,441,AQUA,,106  ,S,S ,2024,TJX ,CDL,662,01/22/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLEOGRDN.JPG,CLEO GARDEN 72X72 SHOWER CURTAIN,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CLEOGRDN-441-106,0,0,3.14,A,,EOGR,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,COR       ,CORE
CLEOGRDN,441,AQUA,,106  ,S,S ,2024,TJX ,CDL,2400,02/02/2024,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLEOGRDN.JPG,CLEO GARDEN 72X72 SHOWER CURTAIN,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CLEOGRDN-441-106,0,0,3.14,A,,EOGR,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,COR       ,CORE
CLEOGRDN,441,AQUA,,302  ,S,S ,2023,TJX ,CDL,0,,POE,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLEOGRDN.JPG,CLEOGRDN 60/84 TABLECLOTH,TABLECLOTH,TABLECLOTH,CLEOGRDN-441-302,0,0,2.72,A,,EOGR,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,COR       ,CORE
CLEOGRDN,441,AQUA,,302  ,S,S ,2023,TJX ,CDL,0,01/13/2024,POE,ETA,2,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLEOGRDN.JPG,CLEOGRDN 60/84 TABLECLOTH,TABLECLOTH,TABLECLOTH,CLEOGRDN-441-302,0,0,2.72,A,,EOGR,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,COR       ,CORE
CLEOGRDN,441,AQUA,,304  ,S,S ,2023,TJX ,CDL,0,,POE,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLEOGRDN.JPG,CLEOGRDN 60/104 TABLECLOTH,TABLECLOTH,TABLECLOTH,CLEOGRDN-441-304,0,0,3.15,A,,EOGR,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,COR       ,CORE
CLEOGRDN,441,AQUA,,304  ,S,S ,2023,TJX ,CDL,0,01/13/2024,POE,ETA,2,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLEOGRDN.JPG,CLEOGRDN 60/104 TABLECLOTH,TABLECLOTH,TABLECLOTH,CLEOGRDN-441-304,0,0,3.15,A,,EOGR,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,COR       ,CORE
CLEOGRDN,441,AQUA,,308  ,S,S ,2023,TJX ,CDL,0,,POE,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLEOGRDN.JPG,CLEOGRDN 70 ROUND,TABLECLOTH,TABLECLOTH,CLEOGRDN-441-308,0,0,2.72,A,,EOGR,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,308, , , ,FG  ,COR       ,CORE
CLEOGRDN,441,AQUA,,308  ,S,S ,2023,TJX ,CDL,0,01/13/2024,POE,ETA,2,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLEOGRDN.JPG,CLEOGRDN 70 ROUND,TABLECLOTH,TABLECLOTH,CLEOGRDN-441-308,0,0,2.72,A,,EOGR,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,308, , , ,FG  ,COR       ,CORE
CLFFSD,272,CREME BRULEE,,302  ,S,S ,2024,HOM ,CDL,1000,01/25/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLFFSD.JPG,CLIFFSIDE 60/84 TC,TABLECLOTH,TABLECLOTH,CLFFSD-272-302,0,0,2.46,A,,FFSD,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,COR       ,CORE
CLFFSD,272,CREME BRULEE,,304  ,S,S ,2024,HOM ,CDL,1000,01/25/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLFFSD.JPG,CLIFFSIDE 60/104 TC,TABLECLOTH,TABLECLOTH,CLFFSD-272-304,0,0,2.88,A,,FFSD,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,COR       ,CORE
CLFGRDN,960,MULTI,,106  ,S,F ,2021,ATH ,CDL,28,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLFGRDN.JPG,COLORFUL GARDEN SHOWER CURTAIN,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CLFGRDN-960-106,0,0,3.23348,A,12/13/2021 00:00:00,FGRD,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,CLOSEOUT  ,CLOSEOUT
CLFSTP,960,MULTI,,106  ,S,F ,2020,ATH ,CDL,12,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLFSTP.JPG,COLORFUL STRIPE SHOWER CURTAIN,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CLFSTP-960-106,0,0,3.09502,A,5/28/2021 00:00:00,FSTP,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,CLOSEOUT  ,CLOSEOUT
CLGCHK,020,GREY,,120  ,S,F ,2023,ATH ,CDL,0,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLGCHK.JPG,COLLEGITE CHECK 13PC SC SET,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CLGCHK-020-120,0,0,2.1,A,,GCHK,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,120, , , ,FG  ,,
CLGCHK,020,GREY,,120  ,S,F ,2023,ATH ,CDL,0,05/24/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLGCHK.JPG,COLLEGITE CHECK 13PC SC SET,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CLGCHK-020-120,0,0,2.1,A,,GCHK,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,120, , , ,FG  ,,
CLGSTP,020,GREY,,120  ,S,F ,2023,ATH ,CDL,0,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLGSTP.JPG,COLLEGITE STRIPE 13PC SC SET - GRAY,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CLGSTP-020-120,0,0,2.1,A,,GSTP,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,120, , , ,FG  ,,
CLGSTP,020,GREY,,120  ,S,F ,2023,ATH ,CDL,0,05/24/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLGSTP.JPG,COLLEGITE STRIPE 13PC SC SET - GRAY,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CLGSTP-020-120,0,0,2.1,A,,GSTP,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,120, , , ,FG  ,,
CLGSTP,400,BLUE,,120  ,S,F ,2023,ATH ,CDL,0,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLGSTP.JPG,COLLEGITE STRIPE 13PC SC SET - BLUE,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CLGSTP-400-120,0,0,2.1,A,,GSTP,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,120, , , ,FG  ,,
CLGSTP,400,BLUE,,120  ,S,F ,2023,ATH ,CDL,0,05/24/2024,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLGSTP.JPG,COLLEGITE STRIPE 13PC SC SET - BLUE,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CLGSTP-400-120,0,0,2.1,A,,GSTP,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,120, , , ,FG  ,,
CLMLVES,061,GREY/BLUE,,302  ,S,S ,2024,TJX ,CDL,39,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLMLVES.JPG,CALMING LEAVES 60X84 TC,TABLECLOTH,TABLECLOTH,CLMLVES-061-302,0,0,3.41375,A,11/8/2023 00:00:00,MLVE,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,302, , , ,FG  ,STOCK     ,STOCK
CLMLVES,061,GREY/BLUE,,304  ,S,S ,2024,TJX ,CDL,38,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLMLVES.JPG,CALMING LEAVES 60X104 TC,TABLECLOTH,TABLECLOTH,CLMLVES-061-304,0,0,4.04208,A,11/8/2023 00:00:00,MLVE,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,304, , , ,FG  ,STOCK     ,STOCK
CLMLVES,061,GREY/BLUE,,306  ,S,S ,2024,TJX ,CDL,20,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLMLVES.JPG,CALMING LEAVES 60X120 TC,TABLECLOTH,TABLECLOTH,CLMLVES-061-306,0,0,4.51651,A,11/8/2023 00:00:00,MLVE,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,306, , , ,FG  ,STOCK     ,STOCK
CLMLVES,061,GREY/BLUE,,308  ,S,S ,2024,TJX ,CDL,3,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLMLVES.JPG,CALMING LEAVES 70RD TC,TABLECLOTH,TABLECLOTH,CLMLVES-061-308,0,0,3.52125,A,11/8/2023 00:00:00,MLVE,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,308, , , ,FG  ,STOCK     ,STOCK
CLMLVS,020,GREY,,120  ,S,F ,2023,ATH ,CDL,-1842,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLMLVS.JPG,CALMING LEAVES SC 13PC SET,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CLMLVS-020-120,0,0,2.7835,A,10/23/2023 00:00:00,MLVS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,120, , , ,FG  ,13PC SET  ,13PC SET
CLMLVS,020,GREY,,120  ,S,F ,2023,ATH ,CDL,1896,02/27/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLMLVS.JPG,CALMING LEAVES SC 13PC SET,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CLMLVS-020-120,0,0,2.7835,A,10/23/2023 00:00:00,MLVS,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,120, , , ,FG  ,13PC SET  ,13PC SET
CLN,121,WHT/GRY,,105  ,S,F ,2023,ATH ,CDL,0,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLN.JPG,CLEAN TUFTED RUG,RUG,RUG,CLN-121-105,0,0,2.5,A,,N,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,105, , , ,FG  ,COR       ,CORE
CLN,121,WHT/GRY,,105  ,S,F ,2023,ATH ,CDL,0,05/01/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLN.JPG,CLEAN TUFTED RUG,RUG,RUG,CLN-121-105,0,0,2.5,A,,N,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,105, , , ,FG  ,COR       ,CORE
CLN,121,WHT/GRY,,105  ,S,F ,2023,ATH ,CDL,0,05/28/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLN.JPG,CLEAN TUFTED RUG,RUG,RUG,CLN-121-105,0,0,2.5,A,,N,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,105, , , ,FG  ,COR       ,CORE
CLRBLK,400,BLUE,,106  ,S,F ,2021,ATH ,CDL,0,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLRBLK.JPG,COLOR BLOCKED PIECED FOR TY PENNINGTON,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CLRBLK-400-106,0,0,3.37286,A,6/5/2023 00:00:00,RBLK,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,TYP       ,TY PENNINGTON
CLRBLK,400,BLUE,,106  ,S,F ,2021,ATH ,CDL,0,05/06/2022,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLRBLK.JPG,COLOR BLOCKED PIECED FOR TY PENNINGTON,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CLRBLK-400-106,0,0,3.37286,A,6/5/2023 00:00:00,RBLK,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,TYP       ,TY PENNINGTON
CLRFLMDW,123,NAT/BLUSH,,106  ,S,S ,2021,TJX ,CDL,0,,AZ ,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLRFLMDW.JPG,COLORFUL MEADOW 72X72 SC W/O HOOKS,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CLRFLMDW-123-106,0,0,4.84204,A,10/27/2023 00:00:00,RFLM,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,STOCK     ,STOCK
CLRFLMDW,123,NAT/BLUSH,,106  ,S,S ,2021,TJX ,CDL,1500,01/21/2022,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLRFLMDW.JPG,COLORFUL MEADOW 72X72 SC W/O HOOKS,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CLRFLMDW-123-106,0,0,4.84204,A,10/27/2023 00:00:00,RFLM,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,STOCK     ,STOCK
CLRFLMDW,123,NAT/BLUSH,,106  ,S,S ,2021,TJX ,CDL,83,10/26/2023,AZ ,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLRFLMDW.JPG,COLORFUL MEADOW 72X72 SC W/O HOOKS,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CLRFLMDW-123-106,0,0,4.84204,A,10/27/2023 00:00:00,RFLM,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,STOCK     ,STOCK
CLRFLMDW,960,MULTI,,106  ,S,S ,2021,TJX ,CDL,1480,01/21/2022,POE,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLRFLMDW.JPG,COLORFUL MEADOW 72X72 SC W/O HOOKS,SHOWER,SHOWER CURTAINS 72X72 MICROFI ,CLRFLMDW-960-106,0,0,4.26,A,2/28/2022 00:00:00,RFLM,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,106, , , ,FG  ,STOCK     ,STOCK
CLSTGW,001,BLACK,,105  ,S,F ,2023,ATH ,CDL,0,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLSTGW.JPG,CALISTOGA RUG W/TASSELS - BLACK AND WHIT,RUG,RUG,CLSTGW-001-105,0,0,4.25,A,,STGW,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,105, , , ,FG  ,COR       ,CORE
CLSTGW,001,BLACK,,105  ,S,F ,2023,ATH ,CDL,0,05/01/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLSTGW.JPG,CALISTOGA RUG W/TASSELS - BLACK AND WHIT,RUG,RUG,CLSTGW-001-105,0,0,4.25,A,,STGW,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,105, , , ,FG  ,COR       ,CORE
CLSTGW,001,BLACK,,105  ,S,F ,2023,ATH ,CDL,0,05/28/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLSTGW.JPG,CALISTOGA RUG W/TASSELS - BLACK AND WHIT,RUG,RUG,CLSTGW-001-105,0,0,4.25,A,,STGW,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,105, , , ,FG  ,COR       ,CORE
CLSTGW,240,TAUPE,,105  ,S,F ,2023,ATH ,CDL,0,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLSTGW.JPG,CALISTOGA TUFTED RUG W/TASSELS - CURDS &,RUG,RUG,CLSTGW-240-105,0,0,4.25,A,,STGW,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,105, , , ,FG  ,COR       ,CORE
CLSTGW,240,TAUPE,,105  ,S,F ,2023,ATH ,CDL,0,05/01/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLSTGW.JPG,CALISTOGA TUFTED RUG W/TASSELS - CURDS &,RUG,RUG,CLSTGW-240-105,0,0,4.25,A,,STGW,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,105, , , ,FG  ,COR       ,CORE
CLSTGW,240,TAUPE,,105  ,S,F ,2023,ATH ,CDL,0,05/28/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLSTGW.JPG,CALISTOGA TUFTED RUG W/TASSELS - CURDS &,RUG,RUG,CLSTGW-240-105,0,0,4.25,A,,STGW,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,105, , , ,FG  ,COR       ,CORE
CLSTGW,415,EHTER BLUE,,105  ,S,F ,2023,ATH ,CDL,0,,DIR,ON HAND,1,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLSTGW.JPG,CALISTOGA TUFTED RUG W/TASSELS - TOURMAL,RUG,RUG,CLSTGW-415-105,0,0,4.25,A,,STGW,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,105, , , ,FG  ,COR       ,CORE
CLSTGW,415,EHTER BLUE,,105  ,S,F ,2023,ATH ,CDL,0,05/01/2024,DIR,DUE MAKER,3,CDL,\\SVR-GA-FS2\IMAGES\COLORDRIFT\CLSTGW.JPG,CALISTOGA TUFTED RUG W/TASSELS - TOURMAL,RUG,RUG,CLSTGW-415-105,0,0,4.25,A,,STGW,\\SVR-GA-FS2\IMAGES\COLORDRIFT\,105, , , ,FG  ,COR       ,CORE
